Row ID,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales
1008,CA-2016-105312,06-11-2016,First Class,MT-17815,Meg Tillman,Consumer,United States,Scottsdale,Arizona,85254,West,Office Supplies,Binders,4.401
1009,US-2018-106705,26-12-2018,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Burlington,Iowa,52601,Central,Office Supplies,Paper,44.75
1010,CA-2018-135034,01-08-2018,First Class,AT-10735,Annie Thurman,Consumer,United States,Chicago,Illinois,60653,Central,Technology,Phones,95.984
1011,CA-2015-158540,24-11-2015,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Diego,California,92037,West,Furniture,Furnishings,151.72
1012,CA-2018-118437,17-06-2018,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West,Furniture,Furnishings,155.25
1013,CA-2018-118437,17-06-2018,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West,Office Supplies,Storage,14.03
1014,US-2016-126214,21-12-2016,Second Class,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,98103,West,Furniture,Tables,1618.37
1015,US-2016-126214,21-12-2016,Second Class,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,99.6
1016,CA-2016-133025,17-09-2016,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Paper,32.4
1017,CA-2016-108665,06-07-2016,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,13.96
1018,CA-2016-108665,06-07-2016,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,155.82
1019,CA-2016-108665,06-07-2016,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,Technology,Phones,124.95
1020,CA-2016-108665,06-07-2016,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,601.65
1021,CA-2016-124450,27-04-2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016,East,Office Supplies,Art,22.74
1022,CA-2016-124450,27-04-2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016,East,Furniture,Chairs,1267.53
1023,CA-2016-124450,27-04-2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016,East,Technology,Machines,1379.92
1024,CA-2016-167269,16-06-2016,Standard Class,PB-19150,Philip Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,6.208
1025,CA-2018-106964,17-12-2018,First Class,HR-14770,Hallie Redmond,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Binders,11.808
1026,CA-2017-126529,11-01-2017,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,Office Supplies,Paper,15.552
1027,CA-2017-126529,11-01-2017,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,Office Supplies,Paper,63.312
1028,CA-2017-126529,11-01-2017,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,Technology,Phones,15.588
1029,CA-2015-163552,11-07-2015,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,Office Supplies,Paper,177.2
1030,CA-2015-163552,11-07-2015,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,Technology,Phones,197.97
1031,CA-2015-163552,11-07-2015,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,Furniture,Chairs,854.94
1032,CA-2015-163552,11-07-2015,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,Furniture,Furnishings,124.11
1033,CA-2015-163552,11-07-2015,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,Office Supplies,Labels,14.4
1034,CA-2017-109820,20-11-2017,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231,East,Office Supplies,Paper,15.696
1035,CA-2017-109820,20-11-2017,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231,East,Office Supplies,Binders,2.628
1036,CA-2017-109820,20-11-2017,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231,East,Office Supplies,Binders,14.427
1037,CA-2017-113061,22-04-2017,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Jefferson City,Missouri,65109,Central,Furniture,Furnishings,86.62
1038,CA-2016-127418,13-06-2016,First Class,JJ-15445,Jennifer Jackson,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Binders,36.624
1039,CA-2018-121818,20-11-2018,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,South,Office Supplies,Art,23.968
1040,CA-2018-121818,20-11-2018,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,South,Office Supplies,Art,28.728
1041,CA-2017-127670,20-03-2017,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri,63376,Central,Furniture,Tables,697.16
1042,CA-2017-102981,06-09-2017,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,31.86
1043,CA-2017-102981,06-09-2017,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,722.352
1044,CA-2018-115651,09-07-2018,First Class,NS-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,8.84
1045,CA-2018-115651,09-07-2018,First Class,NS-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Appliances,58.464
1046,CA-2018-152702,12-10-2018,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Rockford,Illinois,61107,Central,Furniture,Chairs,254.604
1047,CA-2017-169103,08-03-2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,Technology,Phones,1363.96
1048,CA-2017-169103,08-03-2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,Furniture,Furnishings,102.36
1049,CA-2015-139192,27-05-2015,Second Class,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109,West,Technology,Phones,1113.504
1050,CA-2015-139192,27-05-2015,Second Class,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,99.99
1051,US-2016-153500,03-07-2016,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,168.464
1052,US-2016-153500,03-07-2016,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,6.72
1053,US-2016-153500,03-07-2016,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,282.888
1054,CA-2016-110667,04-04-2016,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,11.16
1055,CA-2016-110667,04-04-2016,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,Furniture,Furnishings,108.4
1056,CA-2016-110667,04-04-2016,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,82.344
1057,CA-2016-110667,04-04-2016,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,9.088
1058,CA-2018-167150,10-12-2018,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,West,Office Supplies,Binders,19.936
1059,CA-2018-167150,10-12-2018,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,West,Office Supplies,Binders,65.568
1060,CA-2017-105284,24-11-2017,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Fasteners,4.416
1061,US-2016-125374,23-03-2016,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,Houston,Texas,77095,Central,Furniture,Chairs,107.772
1062,CA-2016-161263,16-04-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Office Supplies,Appliances,45.216
1063,CA-2016-161263,16-04-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Office Supplies,Fasteners,10.416
1064,CA-2016-161263,16-04-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Office Supplies,Art,7.872
1065,CA-2016-161263,16-04-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Technology,Phones,118.782
1066,CA-2016-161263,16-04-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Office Supplies,Fasteners,1.448
1067,CA-2016-161263,16-04-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,55.47
1068,CA-2017-157686,01-10-2017,First Class,BD-11620,Brian DeCherney,Consumer,United States,San Francisco,California,94122,West,Furniture,Chairs,194.848
1069,US-2018-139955,28-09-2018,Second Class,CM-12160,Charles McCrossin,Consumer,United States,Brownsville,Texas,78521,Central,Office Supplies,Supplies,1.744
1070,US-2016-150161,25-07-2016,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,25.176
1071,CA-2016-144652,20-11-2016,Standard Class,SN-20560,Skye Norling,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Art,19.46
1072,CA-2017-152814,28-04-2017,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Denver,Colorado,80219,West,Office Supplies,Paper,29.472
1073,CA-2018-106943,14-11-2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,8.64
1074,CA-2017-134348,12-11-2017,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Binders,6.27
1075,CA-2017-134348,12-11-2017,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Binders,4.368
1076,CA-2017-134348,12-11-2017,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,85204,West,Technology,Accessories,31.984
1077,CA-2017-161781,29-09-2017,First Class,CC-12100,Chad Cunningham,Home Office,United States,Columbus,Indiana,47201,Central,Office Supplies,Art,40.88
1078,CA-2018-132521,23-09-2018,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Appliances,119.96
1079,CA-2018-132521,23-09-2018,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Storage,31.44
1080,CA-2018-132521,23-09-2018,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,6.88
1081,CA-2016-110016,29-11-2016,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,19.92
1082,CA-2016-110016,29-11-2016,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,1106.91
1083,US-2017-143819,01-03-2017,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,Furniture,Tables,836.592
1084,US-2017-143819,01-03-2017,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Paper,26.38
1085,US-2017-143819,01-03-2017,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Storage,362.92
1086,US-2017-143819,01-03-2017,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,Technology,Machines,4899.93
1087,CA-2017-167584,12-08-2017,Same Day,LC-16870,Lena Cacioppo,Consumer,United States,Des Moines,Iowa,50315,Central,Office Supplies,Paper,6.48
1088,CA-2017-166163,15-08-2017,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,94601,West,Technology,Phones,71.976
1089,CA-2017-166163,15-08-2017,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,94601,West,Office Supplies,Labels,3.15
1090,CA-2018-158407,04-06-2018,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110,South,Furniture,Furnishings,31.984
1091,CA-2018-158407,04-06-2018,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110,South,Technology,Phones,71.984
1092,CA-2016-143490,06-12-2016,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92105,West,Office Supplies,Art,120.15
1093,CA-2016-143490,06-12-2016,Standard Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92105,West,Technology,Phones,219.184
1094,CA-2016-165085,27-12-2016,Standard Class,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735,East,Office Supplies,Paper,28.9
1095,CA-2016-165085,27-12-2016,Standard Class,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735,East,Office Supplies,Appliances,355.96
1096,CA-2018-160423,21-01-2018,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,348.208
1097,CA-2018-160423,21-01-2018,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,35.784
1098,CA-2015-159338,25-06-2015,First Class,NS-18640,Noel Staavos,Corporate,United States,Los Angeles,California,90049,West,Furniture,Tables,447.84
1099,CA-2017-107216,14-06-2017,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Art,7.04
1100,CA-2017-107216,14-06-2017,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,West,Furniture,Furnishings,8.73
1101,CA-2017-107216,14-06-2017,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,West,Technology,Accessories,29.29
1102,CA-2017-107216,14-06-2017,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Art,8.64
1103,US-2018-145863,21-04-2018,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,2.694
1104,US-2018-145863,21-04-2018,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,2.934
1105,CA-2017-112340,21-10-2017,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Riverside,California,92503,West,Office Supplies,Paper,22.92
1106,US-2017-110156,19-11-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Storage,100.704
1107,US-2017-110156,19-11-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,2.328
1108,US-2017-110156,19-11-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,10.78
1109,US-2017-110156,19-11-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Fasteners,58.368
1110,US-2017-110156,19-11-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Envelopes,40.968
1111,US-2017-110156,19-11-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,71.96
1112,US-2017-110156,19-11-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,10.368
1113,US-2017-110156,19-11-2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,1.192
1114,CA-2018-140585,18-12-2018,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,Office Supplies,Binders,46.672
1115,CA-2018-140585,18-12-2018,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,Furniture,Bookcases,119.833
1116,CA-2018-140585,18-12-2018,Second Class,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,Technology,Accessories,119.98
1117,CA-2017-144855,22-07-2017,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Labels,6.3
1118,CA-2016-142755,04-09-2016,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Paper,279.9
1119,CA-2016-142755,04-09-2016,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,Technology,Accessories,619.95
1120,CA-2016-142755,04-09-2016,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Paper,4.36
1121,CA-2016-142755,04-09-2016,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Envelopes,15.28
1122,US-2015-147627,20-01-2015,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Technology,Phones,699.93
1123,US-2015-147627,20-01-2015,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Art,22.96
1124,US-2015-147627,20-01-2015,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Furniture,Furnishings,38.6
1125,US-2015-147627,20-01-2015,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Art,6.63
1126,US-2015-147627,20-01-2015,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Envelopes,23.34
1127,US-2015-147627,20-01-2015,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Furniture,Chairs,1067.94
1128,CA-2016-105970,02-03-2016,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,Central,Office Supplies,Art,10.16
1129,CA-2016-105970,02-03-2016,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,Central,Office Supplies,Envelopes,101.88
1130,CA-2017-112102,12-04-2017,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Tables,343.92
1131,CA-2017-112102,12-04-2017,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,40.99
1132,CA-2017-112102,12-04-2017,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Envelopes,63.9
1133,US-2017-114776,06-12-2017,First Class,GG-14650,Greg Guthrie,Corporate,United States,Antioch,California,94509,West,Office Supplies,Paper,19.44
1134,US-2017-134908,05-06-2017,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,124.608
1135,US-2017-134908,05-06-2017,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,7.56
1136,US-2017-148803,11-12-2017,Same Day,LR-16915,Lena Radford,Consumer,United States,Homestead,Florida,33030,South,Office Supplies,Storage,85.224
1137,CA-2017-152170,12-11-2017,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Envelopes,287.52
1138,CA-2017-152170,12-11-2017,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Appliances,37.68
1139,CA-2017-152170,12-11-2017,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Paper,19.98
1140,CA-2017-152170,12-11-2017,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Art,20.58
1141,CA-2017-152170,12-11-2017,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Binders,17.38
1142,CA-2015-146969,29-09-2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,204.6
1143,CA-2015-146969,29-09-2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Fasteners,8.72
1144,CA-2015-146969,29-09-2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,6.48
1145,CA-2015-146969,29-09-2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,686.32
1146,CA-2015-146969,29-09-2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,62.18
1147,CA-2016-112452,04-04-2016,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,Office Supplies,Appliances,644.076
1148,CA-2016-112452,04-04-2016,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,Office Supplies,Fasteners,5.84
1149,CA-2016-112452,04-04-2016,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,Office Supplies,Binders,12.76
1150,CA-2016-112452,04-04-2016,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,Technology,Phones,10.95
1151,CA-2016-112452,04-04-2016,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,Technology,Copiers,599.98
1152,CA-2016-113971,08-05-2016,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Cuyahoga Falls,Ohio,44221,East,Furniture,Furnishings,8.352
1153,CA-2017-160395,31-12-2017,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,89502,West,Office Supplies,Art,3.64
1154,CA-2017-160395,31-12-2017,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,89502,West,Office Supplies,Binders,159.768
1155,CA-2015-136567,20-12-2015,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,Office Supplies,Storage,122.48
1156,CA-2015-136567,20-12-2015,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,Furniture,Tables,2244.48
1157,CA-2015-136567,20-12-2015,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,Office Supplies,Binders,62.31
1158,CA-2015-136567,20-12-2015,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,Furniture,Tables,455.1
1159,CA-2017-149314,02-07-2017,Second Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90004,West,Furniture,Chairs,195.184
1160,CA-2018-147039,29-06-2018,Standard Class,AA-10315,Alex Avila,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Appliances,362.94
1161,CA-2018-147039,29-06-2018,Standard Class,AA-10315,Alex Avila,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Binders,11.54
1162,CA-2015-126522,01-09-2015,Second Class,LT-16765,Larry Tron,Consumer,United States,Escondido,California,92025,West,Office Supplies,Art,53.94
1163,CA-2015-127964,03-03-2015,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,Technology,Phones,9.99
1164,CA-2015-127964,03-03-2015,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,Office Supplies,Binders,125.76
1165,CA-2015-127964,03-03-2015,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,Office Supplies,Binders,25.32
1166,CA-2015-117709,04-05-2015,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Jackson,Michigan,49201,Central,Office Supplies,Binders,46.8
1167,CA-2016-125416,02-11-2016,Same Day,KC-16540,Kelly Collister,Consumer,United States,Seattle,Washington,98115,West,Technology,Accessories,447.93
1168,CA-2018-145226,08-12-2018,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,109.48
1169,CA-2018-145226,08-12-2018,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,272.94
1170,CA-2018-145226,08-12-2018,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,19.44
1171,CA-2018-145226,08-12-2018,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,31.92
1172,US-2015-100279,10-03-2015,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,48073,Central,Office Supplies,Paper,22.38
1173,CA-2015-158064,21-04-2015,Standard Class,AA-10375,Allen Armold,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,16.52
1174,US-2016-104430,22-10-2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Bloomington,Illinois,61701,Central,Office Supplies,Binders,5.176
1175,CA-2016-132080,22-08-2016,First Class,DP-13105,Dave Poirier,Corporate,United States,New York City,New York,10035,East,Office Supplies,Binders,50.112
1176,CA-2017-161207,29-08-2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Concord,New Hampshire,3301,East,Office Supplies,Supplies,27.93
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1179,CA-2017-113621,01-12-2017,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,20852,East,Technology,Phones,179.97
1180,CA-2017-168081,24-04-2017,Second Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77070,Central,Technology,Accessories,258.696
1181,CA-2015-128146,21-06-2015,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,8701,East,Technology,Phones,1322.93
1182,CA-2015-128146,21-06-2015,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,8701,East,Office Supplies,Art,3.76
1183,CA-2018-138779,14-01-2018,First Class,RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Envelopes,21.744
1184,CA-2018-138779,14-01-2018,First Class,RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Phones,7.92
1185,CA-2015-127131,24-11-2015,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,12.096
1186,CA-2015-127131,24-11-2015,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,485.88
1187,CA-2015-127131,24-11-2015,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,25.92
1188,CA-2015-127131,24-11-2015,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,197.58
1189,CA-2018-117212,26-02-2018,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,81.92
1190,CA-2018-117212,26-02-2018,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,Technology,Phones,889.536
